"age" "female" "hisp" "education" "earnings" "hours" "week" "union" "uncov" "region" "race" "marital"
"14842" 63 0 0 20 82000 45 52 0 0 4 1 1
"14843" 24 0 0 13 24000 40 52 0 0 3 1 7
"14844" 63 0 0 16 26000 56 52 0 0 3 1 5
"14845" 46 0 0 12 90000 60 52 0 0 3 1 7
"14846" 64 0 1 4 10000 40 52 0 0 3 1 3
"14847" 43 0 0 16 389599 55 52 0 0 2 1 1
"14848" 34 0 1 12 12000 40 52 0 0 4 1 7
"14849" 43 0 0 16 83000 60 52 0 0 3 1 1
"14850" 60 0 0 18 32000 65 52 0 0 2 1 1
"14851" 35 0 0 14 76200 50 52 0 0 2 1 1
"14852" 50 0 0 14 1e+05 50 52 0 0 3 1 1
"14853" 45 0 0 13 50000 40 52 0 0 1 1 1
"14854" 57 0 0 12 42000 50 52 0 0 1 1 1
"14855" 46 0 0 16 39100 45 52 0 0 2 1 1
"14856" 30 0 0 13 84000 40 49 0 0 4 1 1
"14857" 49 0 0 12 45000 84 52 0 0 1 1 1
"14858" 39 0 0 10 45000 40 52 0 0 3 1 1
"14859" 33 0 0 16 47000 50 52 0 0 2 1 1
"14860" 32 0 0 12 50000 60 52 0 0 2 1 7
"14861" 54 0 0 12 26000 40 52 0 0 4 1 1
"14862" 43 0 0 13 33000 40 52 0 0 4 1 5
"14863" 54 0 0 12 64437 40 48 0 0 4 1 1
"14864" 45 0 0 20 87000 43 52 0 0 1 1 1
"14865" 55 0 0 12 70000 60 52 0 0 3 1 1
"14866" 30 0 0 20 50000 40 52 0 0 3 1 1
"14867" 34 0 0 16 120000 50 52 0 0 4 1 1
"14868" 56 0 0 14 67000 50 52 0 0 4 1 1
"14869" 49 0 0 16 80000 40 52 0 0 1 1 1
"14870" 60 0 0 18 65000 38 52 0 0 1 1 1
"14871" 48 0 0 14 71000 40 52 0 0 4 1 1
"14872" 31 0 0 16 18720 40 52 0 0 2 1 7
"14873" 61 0 0 13 80000 40 52 0 0 3 1 1
"14874" 48 0 1 4 46000 40 52 0 0 3 1 1
"14875" 51 0 1 10 45000 84 52 0 0 4 1 1
"14876" 58 0 0 16 90000 40 52 0 0 3 1 5
"14877" 56 0 0 12 31540 40 50 0 0 2 1 5
"14878" 58 0 0 12 70000 40 52 0 0 3 1 1
"14879" 35 0 0 16 35000 40 52 0 0 2 1 1
"14880" 39 0 0 16 150000 50 52 0 0 1 1 1
"14881" 46 0 0 13 42000 60 52 0 0 4 1 1
"14882" 41 0 0 12 55000 45 52 0 0 2 1 1
"14883" 45 0 0 13 48000 43 52 0 0 1 1 5
"14884" 32 0 0 20 56000 40 52 0 0 2 1 1
"14885" 37 0 0 13 50000 50 52 0 0 1 1 1
"14886" 43 0 0 12 52000 48 52 0 0 2 1 1
"14887" 46 0 0 16 190000 55 52 0 0 2 1 1
"14888" 30 0 0 16 83000 50 52 0 0 3 1 7
"14889" 41 0 0 18 160000 50 52 0 0 3 1 1
"14890" 54 0 0 16 70000 40 52 1 0 2 1 1
"14891" 56 0 0 13 45000 40 52 0 0 3 1 1
"14892" 46 0 1 12 92838 50 52 0 0 1 1 5
"14893" 40 0 0 18 60000 40 52 0 0 1 1 1
"14894" 49 0 0 12 70000 45 52 0 0 3 1 1
"14895" 51 0 0 20 96000 40 48 1 0 3 1 7
"14896" 40 0 0 14 38000 45 52 0 0 4 1 1
"14897" 19 0 0 12 10000 40 52 0 0 3 1 7
"14898" 36 0 1 11 35000 60 52 0 0 1 1 1
"14899" 33 0 0 16 55000 50 52 0 0 1 1 1
"14900" 30 0 0 16 62000 55 52 0 0 1 1 1
"14901" 32 0 1 12 60000 50 52 0 0 3 1 1
"14902" 30 0 0 18 132499 40 48 0 0 1 1 1
"14903" 33 0 0 12 60000 40 52 0 0 1 1 1
"14904" 23 0 0 16 30720 40 48 0 0 1 1 7
"14905" 34 0 0 16 55000 40 52 1 0 2 1 1
"14906" 40 0 0 12 36000 52 52 0 0 1 1 1
"14907" 55 0 0 16 12000 40 52 0 0 3 1 1
"14908" 35 0 0 12 32000 40 52 0 0 3 1 7
"14909" 33 0 0 14 36000 40 52 0 0 2 1 1
"14910" 43 0 0 16 1e+05 40 52 0 0 1 1 1
"14911" 48 0 0 13 93000 50 52 0 0 4 1 1
"14912" 28 0 0 14 29000 40 52 0 0 2 1 7
"14913" 35 0 0 13 55000 50 52 0 0 1 1 1
"14914" 56 0 0 12 65000 60 50 0 0 2 1 1
"14915" 47 0 0 12 93000 40 52 0 0 2 1 1
"14916" 29 0 0 16 28000 99 52 0 0 4 1 7
"14917" 41 0 1 10 17000 40 52 0 0 1 1 7
"14918" 30 0 0 14 35000 40 52 0 0 2 1 1
"14919" 43 0 0 14 90000 40 52 0 0 2 1 1
"14920" 37 0 0 18 60000 40 52 0 0 2 1 1
"14921" 45 0 0 16 98000 60 52 0 0 1 1 1
"14922" 60 0 0 16 50000 55 52 0 0 3 1 5
"14923" 33 0 0 12 37000 40 52 0 0 3 1 1
"14924" 44 0 0 13 15347 40 50 0 0 3 1 7
"14925" 48 0 1 9 27000 40 52 0 0 3 1 1
"14926" 37 0 0 16 60000 40 52 0 0 3 1 1
"14927" 29 0 0 12 53000 40 52 0 0 2 1 5
"14928" 49 0 0 12 1e+05 40 52 0 0 2 1 1
"14929" 19 0 1 13 25000 40 52 0 0 4 1 7
"14930" 44 0 0 12 80600 65 52 0 0 3 1 1
"14931" 28 0 0 12 17400 40 52 0 0 2 1 1
"14932" 44 0 0 14 35000 40 52 0 0 1 1 1
"14933" 31 0 0 16 47000 50 52 0 0 1 1 1
"14934" 50 0 0 20 129000 50 52 0 0 4 1 1
"14935" 34 0 0 16 36000 38 52 0 0 3 1 7
"14936" 25 0 1 11 12000 40 52 0 0 3 1 7
"14937" 24 0 0 13 36000 40 52 0 0 2 1 1
"14938" 43 0 0 16 37000 40 52 0 0 4 1 1
"14939" 38 0 1 12 18000 50 52 0 0 4 1 1
"14940" 54 0 0 18 110000 40 52 0 0 3 1 1
"14941" 42 0 0 14 24000 60 52 0 0 3 1 1
"14942" 36 0 0 16 80000 55 52 0 0 2 1 1
"14943" 29 0 0 12 38000 40 52 0 0 3 1 1
"14944" 38 0 0 14 55000 99 52 0 0 2 1 1
"14945" 34 0 0 18 90000 50 52 0 0 1 1 5
"14946" 61 0 0 12 60000 40 52 0 0 2 1 1
"14947" 38 0 0 13 50000 40 52 0 0 4 1 1
"14948" 57 0 0 18 42000 40 52 0 0 4 1 1
"14949" 49 0 0 12 27000 40 52 0 0 1 1 1
"14950" 31 0 1 10 18000 40 52 0 0 4 1 1
"14951" 45 0 0 12 29000 40 52 0 0 2 1 1
"14952" 50 0 0 12 36000 50 49 0 0 3 1 1
"14953" 55 0 0 16 88000 40 52 0 0 1 1 1
"14954" 49 0 0 18 120000 60 52 0 0 1 1 1
"14955" 59 0 0 13 37000 40 52 0 0 2 1 5
"14956" 25 0 0 13 10000 40 50 0 0 3 1 7
"14957" 51 0 0 16 82000 44 52 0 0 3 1 6
"14958" 62 0 0 16 36000 40 52 0 0 3 1 1
"14959" 21 0 1 13 18002 40 52 0 0 3 1 1
"14960" 51 0 0 20 389599 70 52 0 0 3 1 1
"14961" 43 0 1 12 40000 40 52 0 0 3 1 1
"14962" 29 0 0 10 24000 40 50 0 0 3 1 1
"14963" 42 0 0 16 86000 50 52 0 0 3 1 7
"14964" 56 0 0 12 65000 46 52 1 0 4 1 1
"14965" 51 0 0 13 56000 45 52 0 0 1 1 1
"14966" 24 0 1 14 30000 65 52 0 0 4 1 7
"14967" 41 0 0 20 389599 50 52 0 0 4 1 1
"14968" 44 0 0 20 1e+05 50 52 0 0 1 1 1
"14969" 42 0 0 13 45500 45 52 0 0 1 1 7
"14970" 37 0 1 14 48000 40 52 0 0 4 1 1
"14971" 39 0 0 12 20000 80 52 0 0 1 1 5
"14972" 50 0 0 12 65000 65 50 0 0 2 1 1
"14973" 26 0 0 14 23400 40 52 0 0 4 1 7
"14974" 21 0 0 12 22000 48 52 0 0 4 1 7
"14975" 30 0 0 13 21000 40 49 0 0 3 1 7
"14976" 62 0 0 13 40000 50 52 0 0 1 1 5
"14977" 39 0 0 18 90000 45 52 0 0 3 1 1
"14978" 52 0 0 14 39000 40 52 0 0 4 1 7
"14979" 21 0 1 13 36000 40 52 0 0 3 1 1
"14980" 48 0 0 14 103000 60 50 0 0 4 1 1
"14981" 28 0 0 14 38000 40 52 0 0 2 1 1
"14982" 35 0 0 8 50000 40 52 0 0 1 1 1
"14983" 28 0 0 16 50000 40 52 0 0 3 1 1
"14984" 45 0 0 14 85000 72 52 0 0 3 1 1
"14985" 38 0 0 11 84000 60 51 0 0 4 1 7
"14986" 28 0 0 9 22000 40 52 0 0 3 1 1
"14987" 20 0 1 12 15000 40 52 0 0 4 1 7
"14988" 43 0 0 16 65000 50 52 0 0 4 1 3
"14989" 24 0 0 13 32000 46 52 0 0 2 1 7
"14990" 30 0 1 12 34000 44 52 0 0 4 1 1
"14991" 25 0 0 13 30000 50 52 0 0 3 1 1
"14992" 61 0 1 12 42500 60 52 0 0 3 1 1
"14993" 29 0 0 16 389599 55 52 0 0 1 1 7
"14994" 47 0 1 14 130000 40 52 0 0 3 1 5
"14995" 51 0 0 13 31000 40 52 0 0 2 1 1
"14996" 30 0 0 16 116946 40 52 0 0 4 1 1
"14997" 30 0 0 13 34000 40 52 0 0 2 1 1
"14998" 44 0 0 12 30000 45 52 0 0 1 1 1
"14999" 35 0 0 14 46500 50 52 0 0 2 1 1
"15000" 28 0 0 12 24800 40 52 0 0 3 1 5
"15001" 47 0 0 13 47000 40 52 0 0 1 1 1
"15002" 42 0 0 18 25000 40 52 0 0 2 1 1
"15003" 53 0 0 12 45000 40 52 0 0 2 1 1
"15004" 34 0 1 6 30000 40 52 0 0 2 1 5
"15005" 38 0 1 8 21000 40 52 0 0 3 1 7
"15006" 42 0 0 14 50000 40 52 0 0 4 1 1
"15007" 36 0 0 13 45000 45 52 0 0 1 1 1
"15008" 31 0 0 14 43800 42 52 0 0 4 1 7
"15009" 58 0 1 13 60000 40 52 0 0 4 1 1
"15010" 47 0 0 12 39000 36 52 0 0 1 1 1
"15011" 41 0 0 16 389599 40 52 0 0 4 1 1
"15012" 60 0 1 4 13000 48 52 0 0 4 1 7
"15013" 38 0 1 8 18720 40 52 0 0 3 1 1
"15014" 42 0 0 16 32144 40 49 0 0 1 1 1
"15015" 25 0 1 13 30000 40 52 0 0 3 1 7
"15016" 46 0 0 11 34000 40 52 0 0 2 1 1
"15017" 46 0 0 16 1e+05 55 52 0 0 2 1 1
"15018" 23 0 0 13 389599 50 52 0 0 3 1 7
"15019" 33 0 1 9 32500 40 49 0 0 3 1 1
"15020" 65 0 1 12 50000 40 52 0 0 4 1 5
"15021" 52 0 0 11 30000 40 52 0 0 2 1 5
"15022" 48 0 0 13 95000 55 52 0 0 4 1 1
"15023" 25 0 0 12 13000 40 52 0 0 3 1 7
"15024" 35 0 0 14 50000 40 52 0 0 2 1 1
"15025" 46 0 1 6 22000 40 52 0 0 4 1 7
"15026" 36 0 0 16 36000 40 52 0 0 3 1 1
"15027" 35 0 0 18 68000 40 52 0 0 1 1 1
"15028" 65 0 1 6 12000 40 52 0 0 3 1 3
"15029" 25 0 0 13 65000 40 52 0 0 3 1 7
"15030" 39 0 1 12 20844 40 52 0 0 3 1 1
"15031" 47 0 0 16 389599 40 52 0 0 4 1 1
"15032" 44 0 0 12 53000 50 52 0 0 4 1 5
"15033" 61 0 0 18 45000 40 52 0 0 4 1 1
"15034" 52 0 0 18 150000 55 52 0 0 4 1 1
"15035" 43 0 0 16 92000 50 52 0 0 1 1 1
"15036" 46 0 1 18 58000 40 52 0 0 3 1 5
"15037" 34 0 0 13 40000 40 52 0 0 2 1 1
"15038" 44 0 0 16 85000 45 52 0 0 2 1 5
"15039" 43 0 0 16 2e+05 60 52 0 0 3 1 5
"15040" 41 0 1 9 20000 40 52 0 0 3 1 1
"15041" 35 0 0 13 36000 45 52 0 0 2 1 1
"15042" 38 0 1 12 53306 75 52 0 0 3 1 7
"15043" 38 0 0 18 90000 40 52 0 0 4 1 1
"15044" 51 0 0 10 50000 48 52 0 0 4 1 1
"15045" 53 0 0 18 120000 40 52 0 0 4 1 1
"15046" 59 0 0 16 150000 50 52 0 0 2 1 1
"15047" 59 0 0 20 2e+05 96 52 0 0 1 1 1
"15048" 44 0 0 14 35000 60 52 0 0 3 1 1
"15049" 68 0 0 16 60000 36 52 0 0 3 1 1
"15050" 49 0 0 11 22000 40 52 0 0 1 1 5
"15051" 39 0 0 14 35000 40 52 0 0 1 1 1
"15052" 25 0 0 16 41000 40 52 0 0 2 1 7
"15053" 43 0 0 13 52000 50 52 0 0 3 1 1
"15054" 49 0 0 12 31000 42 52 0 0 2 1 7
"15055" 60 0 1 14 82900 44 52 0 0 2 1 1
"15056" 25 0 0 14 41000 40 52 0 0 3 1 1
"15057" 57 0 0 12 50000 40 52 1 0 3 1 1
"15058" 51 0 0 16 80000 50 52 0 0 2 1 1
"15059" 29 0 0 13 85000 40 52 0 0 2 1 1
"15060" 49 0 0 16 110000 48 52 0 0 1 1 1
"15061" 58 0 0 12 45000 55 52 0 0 2 1 1
"15062" 57 0 0 18 1e+05 40 52 0 0 4 1 1
"15063" 53 0 0 16 53500 40 52 0 0 4 1 1
"15064" 30 0 0 14 60000 40 52 0 0 1 1 1
"15065" 44 0 0 14 92000 45 52 0 0 2 1 1
"15066" 48 0 0 11 47000 52 52 0 0 4 1 5
"15067" 60 0 0 13 54800 40 52 0 0 2 1 1
"15068" 29 0 0 16 150000 38 52 0 0 2 1 1
"15069" 39 0 0 16 33000 50 52 0 0 4 1 1
"15070" 59 0 0 14 72000 40 52 0 0 3 1 1
"15071" 27 0 0 13 20430 40 52 0 0 4 1 1
"15072" 54 0 0 20 389599 60 52 0 0 4 1 1
"15073" 60 0 0 16 108000 90 52 0 0 3 1 1
"15074" 57 0 0 13 26000 40 52 0 0 4 1 7
"15075" 29 0 0 16 175000 50 52 0 0 3 1 1
"15076" 23 0 1 12 10000 40 52 0 0 3 1 7
"15077" 50 0 0 16 190000 55 52 0 0 2 1 1
"15078" 30 0 1 13 52750 40 52 0 0 4 1 5
"15079" 38 0 1 12 20000 40 52 0 0 3 1 1
"15080" 56 0 0 13 48013 48 52 0 0 1 1 6
"15081" 41 0 0 16 85000 45 52 0 0 1 1 1
"15082" 49 0 0 12 68000 40 52 0 0 1 1 1
"15083" 29 0 0 16 52000 40 52 0 0 1 1 1
"15084" 22 0 0 12 34000 45 52 0 0 3 1 7
"15085" 44 0 0 12 22000 40 52 0 0 1 1 5
"15086" 56 0 0 14 22000 38 52 0 0 2 1 1
"15087" 31 0 1 12 40000 40 52 0 0 4 1 1
"15088" 34 0 1 11 13440 40 52 0 0 3 1 1
"15089" 23 0 0 10 12000 40 52 0 0 3 1 7
"15090" 24 0 0 16 23400 40 52 0 0 2 1 7
"15091" 28 0 1 14 20000 40 52 0 0 3 1 1
"15092" 29 0 0 14 70000 40 52 0 0 2 1 1
"15093" 37 0 0 16 140000 40 52 0 0 3 1 7
"15094" 25 0 0 11 23400 40 52 0 0 3 1 1
"15095" 46 0 0 16 50000 40 52 0 0 2 1 1
"15096" 33 0 0 20 75000 40 52 0 0 3 1 7
"15097" 48 0 0 12 90000 43 52 0 0 1 1 1
"15098" 56 0 0 16 74000 40 52 0 0 4 1 1
"15099" 40 0 0 16 55000 60 52 0 0 3 1 5
"15100" 26 0 0 16 28000 40 52 0 0 3 1 7
"15101" 42 0 0 14 80000 40 52 0 0 2 1 1
"15102" 23 0 0 12 25000 40 52 0 0 1 1 7
"15103" 31 0 0 14 55000 55 52 0 0 4 1 7
"15104" 43 0 1 13 81000 55 52 0 0 4 1 1
"15105" 37 0 0 20 85000 40 52 0 0 4 1 1
"15106" 54 0 0 12 40000 40 52 1 0 3 1 1
"15107" 42 0 0 13 51000 45 52 0 0 2 1 1
"15108" 19 0 0 12 14500 40 51 0 0 4 1 7
"15109" 36 0 0 13 35000 40 52 0 0 4 1 7
"15110" 40 0 0 12 45000 60 52 0 0 2 1 1
"15111" 39 0 0 18 160000 50 52 0 0 1 1 1
"15112" 57 0 1 16 66000 50 52 0 0 3 1 1
"15113" 45 0 0 14 125000 70 52 0 0 2 1 1
"15114" 35 0 1 13 58000 50 52 0 0 3 1 6
"15115" 25 0 1 4 18000 40 52 0 0 3 1 1
"15116" 28 0 0 13 24500 40 52 0 0 2 1 7
"15117" 61 0 0 16 85000 65 52 0 0 4 1 7
"15118" 29 0 0 12 59000 50 52 0 0 2 1 1
"15119" 50 0 0 13 45000 40 52 0 0 1 1 1
"15120" 38 0 0 12 45000 40 52 0 0 1 1 1
"15121" 32 0 0 14 40000 60 52 0 0 4 1 1
"15122" 34 0 0 13 44000 45 52 0 0 4 1 1
"15123" 51 0 0 14 72000 45 52 0 0 1 1 1
"15124" 19 0 0 12 15000 40 52 0 0 3 1 7
"15125" 32 0 1 9 20000 40 50 1 0 4 1 1
"15126" 44 0 1 13 30000 40 52 0 0 4 1 5
"15127" 35 0 0 12 60000 40 52 0 0 3 1 1
"15128" 20 0 0 13 20000 40 51 0 0 4 1 7
"15129" 35 0 0 16 60000 40 52 0 0 1 1 1
"15130" 57 0 0 16 48000 40 52 0 0 4 1 1
"15131" 46 0 0 16 90000 40 52 0 0 3 1 1
"15132" 52 0 1 12 18000 40 52 0 0 2 1 1
"15133" 58 0 0 16 86000 60 52 0 0 3 1 1
"15134" 25 0 0 13 25000 40 52 0 0 2 1 7
"15135" 39 0 0 16 76500 40 52 0 0 2 1 1
"15136" 45 0 0 11 50000 40 52 0 0 1 1 5
"15137" 19 0 1 11 15000 40 52 0 0 4 1 7
"15138" 41 0 0 14 65000 45 52 0 0 2 1 1
"15139" 45 0 0 16 70000 40 52 0 0 4 1 1
"15140" 44 0 0 13 42000 40 52 0 0 1 1 1
"15141" 25 0 0 13 23000 40 52 0 0 4 1 7
"15142" 41 0 0 16 74000 40 52 0 0 4 1 1
"15143" 45 0 0 16 47000 40 52 0 0 3 1 1
"15144" 31 0 0 13 19200 40 52 0 0 4 1 1
"15145" 44 0 1 13 30000 40 52 0 0 1 1 1
"15146" 43 0 0 16 180000 50 52 0 0 1 1 1
"15147" 37 0 1 16 138000 40 52 0 0 1 1 1
"15148" 50 0 0 13 32000 40 52 0 0 2 1 1
"15149" 32 0 0 13 26000 40 52 0 0 3 1 7
"15150" 50 0 0 11 46000 40 52 0 0 4 1 1
"15151" 57 0 0 13 28000 40 52 0 0 1 1 5
"15152" 45 0 0 13 98000 60 52 0 0 3 1 5
"15153" 30 0 0 14 30000 50 52 0 0 3 1 7
"15154" 44 0 0 11 40000 40 52 0 0 2 1 7
"15155" 48 0 0 18 65000 40 52 0 0 4 1 1
"15156" 43 0 0 14 30000 40 52 0 0 2 1 1
"15157" 53 0 0 12 72000 40 52 0 0 2 1 1
"15158" 26 0 0 12 40000 45 52 0 0 3 1 1
"15159" 30 0 0 13 67500 72 52 0 0 2 1 1
"15160" 27 0 0 16 28000 46 52 0 0 4 1 1
"15161" 50 0 1 8 25000 40 48 0 0 1 1 1
"15162" 22 0 0 12 20800 40 52 0 0 1 1 7
"15163" 40 0 0 13 25000 40 52 0 0 2 1 1
"15164" 23 0 1 12 19200 40 52 0 0 4 1 7
"15165" 49 0 1 8 45000 40 52 0 0 4 1 1
"15166" 34 0 0 12 46000 40 52 0 0 1 1 5
"15167" 44 0 0 14 48000 40 52 0 0 3 1 1
"15168" 41 0 0 18 70000 50 52 0 0 1 1 1
"15169" 29 0 0 14 15000 40 52 0 0 1 1 7
"15170" 62 0 1 14 44400 40 52 0 0 3 1 1
"15171" 46 0 0 16 75000 40 52 0 0 3 1 5
"15172" 50 0 0 20 175000 55 52 0 0 4 1 1
"15173" 50 0 0 13 80000 50 52 0 0 3 1 5
"15174" 23 0 0 16 30000 40 52 0 0 3 1 7
"15175" 45 0 0 10 45000 40 52 0 0 1 1 1
"15176" 45 0 0 12 32000 40 52 0 0 1 1 1
"15177" 48 0 0 12 50000 40 52 0 0 4 1 1
"15178" 47 0 0 12 35000 40 52 0 0 1 1 1
"15179" 61 0 0 14 63000 40 52 0 0 4 1 1
"15180" 42 0 0 14 110000 45 52 0 0 3 1 1
"15181" 47 0 0 14 68000 60 52 0 0 1 1 1
"15182" 32 0 1 12 23000 40 52 0 0 4 1 1
"15183" 37 0 0 12 22000 40 52 0 0 1 1 5
"15184" 28 0 0 12 19048 40 52 0 0 3 1 7
"15185" 43 0 0 13 150000 40 52 0 0 4 1 1
"15186" 28 0 0 16 41597 45 52 0 0 2 1 1
"15187" 27 0 0 9 28000 70 52 0 0 3 1 1
"15188" 35 0 0 12 35000 45 52 0 0 2 1 1
"15189" 33 0 0 10 44249 40 52 0 0 3 1 1
"15190" 35 0 1 16 92000 40 52 0 0 4 1 1
"15191" 58 0 0 12 37229 40 52 0 0 2 1 1
"15192" 32 0 0 16 45000 42 52 0 0 3 1 1
"15193" 45 0 1 12 28000 40 52 0 0 3 1 5
"15194" 52 0 0 20 150000 45 52 0 0 2 1 1
"15195" 48 0 0 13 37000 40 52 0 0 2 1 1
"15196" 32 0 0 12 26000 40 52 0 0 2 1 1
"15197" 19 0 0 11 11197 40 52 0 0 4 1 7
"15198" 48 0 0 16 75000 40 52 0 0 3 1 1
"15199" 28 0 0 16 35000 45 52 0 0 2 1 7
"15200" 47 0 0 20 96000 45 52 0 0 4 1 1
"15201" 58 0 0 12 42000 40 52 0 0 2 1 5
"15202" 62 0 0 14 35000 40 48 0 0 3 1 1
"15203" 43 0 0 12 26000 40 52 0 0 1 1 1
"15204" 45 0 0 12 40000 50 52 0 0 2 1 1
"15205" 49 0 0 16 40000 40 52 0 0 4 1 1
"15206" 41 0 0 12 27000 56 52 0 0 2 1 1
"15207" 64 0 1 14 73500 55 52 0 0 4 1 5
"15208" 42 0 0 14 170000 70 52 0 0 2 1 1
"15209" 22 0 0 14 35000 40 52 0 0 2 1 7
"15210" 43 0 1 4 16000 40 52 0 0 4 1 6
"15211" 48 0 0 12 70000 45 52 0 0 3 1 1
"15212" 36 0 0 16 125000 56 52 0 0 4 1 1
"15213" 47 0 0 18 85000 60 52 0 0 2 1 1
"15214" 30 0 1 16 65000 60 52 0 0 3 1 1
"15215" 38 0 1 12 14560 40 52 0 0 1 1 7
"15216" 47 0 0 14 27000 40 52 0 0 3 1 1
"15217" 71 0 0 20 12000 49 52 0 0 1 1 1
"15218" 30 0 0 13 28000 45 52 0 0 4 1 1
"15219" 29 0 0 16 99000 45 52 0 0 3 1 1
"15220" 65 0 0 12 140000 50 52 0 0 4 1 1
"15221" 45 0 0 12 34500 40 52 0 0 2 1 1
"15222" 55 0 0 16 1e+05 45 52 0 0 2 1 1
"15223" 48 0 0 16 32000 40 52 0 0 2 1 1
"15224" 48 0 0 18 65000 38 52 0 0 3 1 1
"15225" 27 0 0 16 34000 40 52 0 0 2 1 1
"15226" 37 0 0 11 20000 40 52 0 0 3 1 7
"15227" 35 0 1 13 55000 40 52 0 0 2 1 6
"15228" 46 0 0 12 160000 50 52 0 0 4 1 1
"15229" 40 0 0 12 45000 45 52 0 0 2 1 1
"15230" 27 0 0 14 47000 45 52 0 0 3 1 7
"15231" 38 0 1 13 18720 50 52 0 0 1 1 1
"15232" 34 0 0 16 34000 40 52 0 0 1 1 7
"15233" 28 0 0 12 28600 40 48 0 0 3 1 7
"15234" 58 0 0 12 60000 40 52 0 0 3 1 1
"15235" 45 0 0 13 40000 40 50 0 0 4 1 7
"15236" 50 0 0 18 389599 50 52 0 0 3 1 7
"15237" 33 0 0 13 60000 60 52 0 0 4 1 1
"15238" 46 0 0 16 75000 44 52 0 0 4 1 1
"15239" 36 0 1 18 60000 60 52 0 0 1 1 1
"15240" 45 0 0 12 33500 40 52 0 0 1 1 1
"15241" 41 0 0 13 73000 60 52 0 0 4 1 1
"15242" 32 0 0 12 41000 40 52 0 0 1 1 7
"15243" 44 0 0 12 39651 50 52 0 0 1 1 1
"15244" 43 0 0 13 75000 60 52 0 0 4 1 1
"15245" 31 0 0 12 68000 50 52 1 0 2 1 1
"15246" 37 0 0 20 184000 65 52 0 0 1 1 1
"15247" 42 0 0 16 390799 45 52 0 0 4 1 1
"15248" 36 0 0 16 28634 40 52 0 0 4 1 1
"15249" 30 0 0 14 31000 40 52 0 0 2 1 7
"15250" 29 0 0 16 47000 36 52 0 0 2 1 1
"15251" 29 0 0 16 65000 40 52 0 0 4 1 1
"15252" 26 0 0 12 150000 50 52 0 0 4 1 1
"15253" 26 0 0 16 26000 50 51 0 0 3 1 1
"15254" 44 0 0 12 51000 44 52 0 0 2 1 1
"15255" 61 0 0 16 55000 50 52 0 0 2 1 1
"15256" 63 0 0 12 30000 40 52 0 0 3 1 1
"15257" 44 0 0 16 83000 50 52 0 0 2 1 5
"15258" 40 0 0 12 40000 40 52 0 0 1 1 1
"15259" 40 0 0 12 54000 50 52 0 0 3 1 1
"15260" 42 0 0 13 28000 40 52 0 0 2 1 5
"15261" 47 0 0 13 54000 40 52 0 0 4 1 1
"15262" 57 0 0 18 95000 50 52 1 0 1 1 1
"15263" 43 0 1 12 25001 40 52 0 0 3 1 5
"15264" 26 0 0 16 26000 40 52 0 0 2 1 7
"15265" 37 0 0 16 47500 40 52 0 0 2 1 1
"15266" 62 0 0 14 61000 40 52 0 0 1 1 1
"15267" 31 0 0 16 75000 40 52 0 0 1 1 1
"15268" 44 0 0 18 135000 40 52 0 0 1 1 1
"15269" 47 0 0 14 65000 40 52 0 0 4 1 1
"15270" 49 0 0 12 64000 40 52 0 1 3 1 1
"15271" 34 0 1 10 22000 40 52 0 0 2 1 1
"15272" 64 0 0 16 389599 50 52 0 0 4 1 1
"15273" 45 0 0 18 75000 55 52 0 0 3 1 1
"15274" 42 0 0 18 80000 50 52 0 0 1 1 1
"15275" 38 0 0 16 75000 50 52 0 0 2 1 7
"15276" 36 0 0 8 42745 40 52 0 0 3 1 6
"15277" 20 0 0 12 27000 40 52 0 0 2 1 7
"15278" 57 0 0 13 60000 40 52 0 0 1 1 1
"15279" 27 0 0 16 20000 40 52 0 0 4 1 7
"15280" 30 0 0 12 35000 45 52 0 0 1 1 4
"15281" 60 0 0 12 389599 50 52 0 0 1 1 1
"15282" 36 0 0 18 80000 40 52 0 0 3 1 1
"15283" 51 0 0 16 138000 60 52 0 0 3 1 1
"15284" 37 0 0 12 34500 52 52 0 0 3 1 1
"15285" 49 0 0 13 45000 40 52 0 0 4 1 1
"15286" 61 0 0 13 70000 75 52 0 0 4 1 1
"15287" 73 0 0 13 14500 40 52 0 0 3 1 1
"15288" 58 0 0 14 40560 40 52 0 0 1 1 1
"15289" 39 0 0 16 30400 45 52 0 0 2 1 1
"15290" 48 0 0 18 35217 40 52 0 0 2 1 7
"15291" 73 0 0 13 60000 40 52 0 0 3 1 1
"15292" 53 0 0 12 24960 40 52 0 0 3 1 6
"15293" 53 0 0 16 135000 60 52 0 0 1 1 1
"15294" 58 0 0 16 40000 40 52 0 0 3 1 1
"15295" 39 0 0 12 37000 40 52 0 0 1 1 1
"15296" 31 0 0 20 120000 60 52 0 0 2 1 1
"15297" 24 0 0 16 50000 45 52 1 0 3 1 7
"15298" 45 0 0 20 150000 75 52 0 0 1 1 1
"15299" 60 0 0 16 50000 40 52 0 0 1 1 1
"15300" 41 0 0 13 45610 40 52 0 0 4 1 1
"15301" 34 0 0 12 26000 40 52 0 0 2 1 1
"15302" 39 0 1 14 60000 50 52 0 0 1 1 1
"15303" 30 0 0 12 65000 85 52 0 0 2 1 1
"15304" 21 0 0 12 15000 40 52 0 0 4 1 1
"15305" 59 0 1 6 20000 40 52 0 0 2 1 1
